ticker,date,open,high,low,close,actual_return,MSCI,msci_return
XRP,2023-05-02,0.46292,0.466384,0.457851,0.465384,0.532273395,"2,803.07",-1.077324035
ADA,2023-05-03,0.391178,0.392701,0.378652,0.391592,0.098157502,"2,796.31",-0.241128649
AVAX,2023-05-03,16.8905,17.3568,16.4254,17.2045,1.980996189,"2,796.31",-0.241128649
BCH,2023-05-03,119.173,120.132,115.934,119.931,0.636050112,"2,796.31",-0.241128649
BNB,2023-05-03,322.297,326.888,320.606,325.985,1.175992253,"2,796.31",-0.241128649
BTC,2023-05-03,28677.9,29065.5,28127.6,28931.2,0.883258537,"2,796.31",-0.241128649
DAI,2023-05-03,0.999309,1.00014,0.997599,0.99887,-0.043930356,"2,796.31",-0.241128649
DOGE,2023-05-03,0.0788691,0.0793024,0.0771522,0.0792716,0.509319779,"2,796.31",-0.241128649
DOT,2023-05-03,5.71168,5.76896,5.57143,5.7566,0.786458625,"2,796.31",-0.241128649
ETH,2023-05-03,1872.76,1897.73,1843.48,1890.08,0.926454961,"2,796.31",-0.241128649
ICP,2023-05-03,5.71548,5.88394,5.54694,5.85452,2.450616679,"2,796.31",-0.241128649
LINK,2023-05-03,6.99947,7.12295,6.82335,7.12295,1.76413357,"2,796.31",-0.241128649
LTC,2023-05-03,88.3839,89.5842,85.4699,89.1232,0.847874768,"2,796.31",-0.241128649
MATIC,2023-05-03,0.974793,1.01024,0.963113,1.00996,3.607425151,"2,796.31",-0.241128649
SHIB,2023-05-03,1e-05,1.01e-05,9.81e-06,1.01e-05,0.564,"2,796.31",-0.241128649
SOL,2023-05-03,22.2271,22.3549,21.2468,22.0982,-0.608541165,"2,796.31",-0.241128649
TRX,2023-05-03,0.0691121,0.0695971,0.0681773,0.069278,0.240044797,"2,796.31",-0.241128649
USDC,2023-05-03,1.00021,1.00036,0.99957,1.00006,-0.014996851,"2,796.31",-0.241128649
USDT,2023-05-03,1.00062,1.00066,1.00006,1.00027,-0.033979273,"2,796.31",-0.241128649
XRP,2023-05-03,0.465284,0.465588,0.450057,0.46342,-0.422017087,"2,796.31",-0.241128649
ADA,2023-05-04,0.391766,0.396417,0.385172,0.385749,-1.492114241,"2,779.26",-0.609696568
AVAX,2023-05-04,17.2341,17.3431,16.7949,16.8661,-1.966927257,"2,779.26",-0.609696568
BCH,2023-05-04,119.932,120.834,116.555,117.142,-2.325503831,"2,779.26",-0.609696568
BNB,2023-05-04,326.188,327.672,323.516,323.616,-0.726720555,"2,779.26",-0.609696568
BTC,2023-05-04,28995.8,29383.2,28686.5,28850.4,-0.279283265,"2,779.26",-0.609696568
DAI,2023-05-04,0.99897,1.00084,0.99877,1.00027,0.140158379,"2,779.26",-0.609696568
DOGE,2023-05-04,0.0792804,0.0806447,0.0779816,0.0782692,-1.264513394,"2,779.26",-0.609696568
DOT,2023-05-04,5.75665,5.81115,5.62272,5.62943,-2.209116492,"2,779.26",-0.609696568
ETH,2023-05-04,1894.62,1916.76,1867.6,1877.37,-0.672458309,"2,779.26",-0.609696568
ICP,2023-05-04,5.86458,6.19955,5.79762,5.95814,1.769914528,"2,779.26",-0.609696568
LINK,2023-05-04,7.12302,7.16245,6.96268,6.96511,-2.215935813,"2,779.26",-0.609696568
LTC,2023-05-04,89.2741,89.8861,87.4393,87.9517,-1.31447255,"2,779.26",-0.609696568
MATIC,2023-05-04,1.00887,1.01481,0.97933,0.981918,-2.776545606,"2,779.26",-0.609696568
SHIB,2023-05-04,1.01e-05,1.02e-05,9.87e-06,9.9e-06,-1.68,"2,779.26",-0.609696568
SOL,2023-05-04,22.068,22.4771,21.6256,21.7147,-1.735435465,"2,779.26",-0.609696568
TRX,2023-05-04,0.0693387,0.0696916,0.0689617,0.069375,0.140015589,"2,779.26",-0.609696568
USDC,2023-05-04,0.99997,1.00026,0.99984,0.99996,-0.0099994,"2,779.26",-0.609696568
USDT,2023-05-04,1.00027,1.00054,1.00012,1.00036,0.008997571,"2,779.26",-0.609696568
XRP,2023-05-04,0.464025,0.465598,0.454982,0.459665,-0.810280091,"2,779.26",-0.609696568
ADA,2023-05-05,0.385789,0.39716,0.383472,0.394489,2.265722011,"2,821.99",1.537459612
AVAX,2023-05-05,16.8661,17.4264,16.8261,17.3758,3.02203829,"2,821.99",1.537459612
BCH,2023-05-05,117.142,121.084,116.743,119.909,2.362090454,"2,821.99",1.537459612
BNB,2023-05-05,323.716,329.263,323.339,326.897,1.013855928,"2,821.99",1.537459612
BTC,2023-05-05,28850.4,29673.0,28758.6,29513.6,2.298754957,"2,821.99",1.537459612
DAI,2023-05-05,0.99997,1.00045,0.999029,1.00041,0.013996221,"2,821.99",1.537459612
DOGE,2023-05-05,0.0782692,0.0798716,0.0773316,0.0796634,1.78128817,"2,821.99",1.537459612
DOT,2023-05-05,5.63113,5.90347,5.62843,5.87274,4.322107212,"2,821.99",1.537459612
ETH,2023-05-05,1877.37,1999.62,1870.44,1987.11,5.8454114,"2,821.99",1.537459612
ICP,2023-05-05,5.95714,6.07249,5.80309,5.99645,0.642985898,"2,821.99",1.537459612
LINK,2023-05-05,6.96581,7.28274,6.91173,7.24379,4.00108541,"2,821.99",1.537459612
LTC,2023-05-05,87.9616,89.751,86.7464,88.7006,0.851490079,"2,821.99",1.537459612
MATIC,2023-05-05,0.982154,1.00891,0.977872,0.998807,1.720001059,"2,821.99",1.537459612
SHIB,2023-05-05,9.91e-06,1e-05,9.81e-06,9.98e-06,0.762,"2,821.99",1.537459612
SOL,2023-05-05,21.7589,23.077,21.6191,22.8168,5.075363694,"2,821.99",1.537459612
TRX,2023-05-05,0.0693957,0.0714092,0.069355,0.0709445,2.262342342,"2,821.99",1.537459612
USDC,2023-05-05,1.00006,1.00045,0.99974,1.00021,0.025001,"2,821.99",1.537459612
USDT,2023-05-05,1.00037,1.00095,1.00024,1.00091,0.054980207,"2,821.99",1.537459612
XRP,2023-05-05,0.459665,0.470737,0.457087,0.466925,1.579411093,"2,821.99",1.537459612
ADA,2023-05-08,0.379486,0.380112,0.354161,0.363596,-4.222829251,"2,827.38",0.190964532
AVAX,2023-05-08,16.6366,16.6366,14.9201,15.3116,-7.702508831,"2,827.38",0.190964532
BCH,2023-05-08,116.987,117.438,107.373,110.984,-5.091586995,"2,827.38",0.190964532
BNB,2023-05-08,323.281,323.681,311.415,312.637,-3.321499917,"2,827.38",0.190964532
BTC,2023-05-08,28807.1,28874.9,27282.4,27562.3,-4.306872943,"2,827.38",0.190964532
DAI,2023-05-08,1.00058,1.00108,0.99911,0.99937,-0.119931639,"2,827.38",0.190964532
DOGE,2023-05-08,0.0773622,0.0775822,0.0699682,0.0721118,-6.774726511,"2,827.38",0.190964532
DOT,2023-05-08,5.67927,5.69397,5.17357,5.33305,-6.055844547,"2,827.38",0.190964532
ETH,2023-05-08,1909.88,1917.86,1812.54,1841.73,-3.557682741,"2,827.38",0.190964532
ICP,2023-05-08,5.58192,5.64412,5.16561,5.29702,-5.09717783,"2,827.38",0.190964532
LINK,2023-05-08,6.9498,6.98153,6.40432,6.59131,-5.153091913,"2,827.38",0.190964532
LTC,2023-05-08,84.2145,85.3625,75.5513,77.3587,-8.113273436,"2,827.38",0.190964532
MATIC,2023-05-08,0.973062,0.975951,0.876696,0.895947,-7.949862584,"2,827.38",0.190964532
SHIB,2023-05-08,9.42e-06,9.46e-06,8.44e-06,8.88e-06,-5.68,"2,827.38",0.190964532
SOL,2023-05-08,22.3643,22.4142,20.017,20.6336,-7.70194226,"2,827.38",0.190964532
TRX,2023-05-08,0.0695311,0.0696127,0.0672057,0.0680817,-2.071577445,"2,827.38",0.190964532
USDC,2023-05-08,1.0004,1.0004,0.999709,1.00006,0.00810017,"2,827.38",0.190964532
USDT,2023-05-08,1.00117,1.00164,1.00061,1.00076,-0.041950498,"2,827.38",0.190964532
XRP,2023-05-08,0.455838,0.456058,0.412989,0.424422,-6.891717873,"2,827.38",0.190964532
ADA,2023-05-09,0.363546,0.370447,0.360316,0.362722,-0.240376682,"2,815.29",-0.427639874
AVAX,2023-05-09,15.3417,15.5987,15.2452,15.2753,-0.237075159,"2,815.29",-0.427639874
BCH,2023-05-09,110.984,124.036,110.321,121.421,9.404058243,"2,815.29",-0.427639874
BNB,2023-05-09,312.869,316.147,311.742,312.012,-0.199912358,"2,815.29",-0.427639874
BTC,2023-05-09,27562.3,27841.4,27401.1,27625.2,0.228210273,"2,815.29",-0.427639874
DAI,2023-05-09,0.99935,1.0011,0.99914,1.0,0.063039715,"2,815.29",-0.427639874
DOGE,2023-05-09,0.0721651,0.0733923,0.0719993,0.0729929,1.221852734,"2,815.29",-0.427639874
DOT,2023-05-09,5.32949,5.41365,5.29679,5.31921,-0.259513787,"2,815.29",-0.427639874
ETH,2023-05-09,1841.73,1859.34,1833.19,1844.8,0.1666911,"2,815.29",-0.427639874
ICP,2023-05-09,5.29897,5.35755,5.16018,5.25325,-0.826313663,"2,815.29",-0.427639874
LINK,2023-05-09,6.5853,6.6271,6.4629,6.51301,-1.187927741,"2,815.29",-0.427639874
LTC,2023-05-09,77.426,80.05,77.2887,79.7196,3.05188686,"2,815.29",-0.427639874
MATIC,2023-05-09,0.895944,0.908154,0.867652,0.874274,-2.419004696,"2,815.29",-0.427639874
SHIB,2023-05-09,8.88e-06,9.04e-06,8.71e-06,8.97e-06,1.04,"2,815.29",-0.427639874
SOL,2023-05-09,20.6334,21.0152,20.4402,20.6005,-0.160417959,"2,815.29",-0.427639874
TRX,2023-05-09,0.0680817,0.0693993,0.0679243,0.0688288,1.097358027,"2,815.29",-0.427639874
USDC,2023-05-09,1.0008,1.0008,0.999829,1.0004,0.03399796,"2,815.29",-0.427639874
USDT,2023-05-09,1.00075,1.0012,1.00064,1.001,0.023981774,"2,815.29",-0.427639874
XRP,2023-05-09,0.424736,0.429848,0.42092,0.425725,0.307005763,"2,815.29",-0.427639874
ADA,2023-05-10,0.362722,0.37326,0.355016,0.367037,1.18961629,"2,822.60",0.25976028
AVAX,2023-05-10,15.3167,15.7373,14.7362,15.4955,1.441542883,"2,822.60",0.25976028
BCH,2023-05-10,121.421,123.623,112.924,115.404,-4.95548546,"2,822.60",0.25976028
BNB,2023-05-10,312.112,317.048,308.809,313.882,0.599335923,"2,822.60",0.25976028
BTC,2023-05-10,27630.3,28345.8,26885.1,27533.3,-0.332667275,"2,822.60",0.25976028
DAI,2023-05-10,0.99925,1.0011,0.9991,0.9997,-0.03,"2,822.60",0.25976028
DOGE,2023-05-10,0.0730039,0.0747806,0.0705545,0.0730667,0.101105724,"2,822.60",0.25976028
DOT,2023-05-10,5.31901,5.52416,5.21753,5.45635,2.578202402,"2,822.60",0.25976028
ETH,2023-05-10,1844.83,1888.21,1799.13,1839.57,-0.283499566,"2,822.60",0.25976028
ICP,2023-05-10,5.25231,5.48002,5.06456,5.29429,0.781230667,"2,822.60",0.25976028
LINK,2023-05-10,6.51301,6.70116,6.31294,6.56636,0.819129711,"2,822.60",0.25976028
LTC,2023-05-10,79.7497,82.1102,77.9679,81.0009,1.607258441,"2,822.60",0.25976028
MATIC,2023-05-10,0.874172,0.905194,0.835318,0.872358,-0.219153263,"2,822.60",0.25976028
SHIB,2023-05-10,8.98e-06,9.15e-06,8.69e-06,9e-06,0.325,"2,822.60",0.25976028
SOL,2023-05-10,20.6002,21.3255,19.979,20.9189,1.545593554,"2,822.60",0.25976028
TRX,2023-05-10,0.0688488,0.0704745,0.0685184,0.0692292,0.581733228,"2,822.60",0.25976028
USDC,2023-05-10,1.0004,1.001,0.9998,1.0004,0.0,"2,822.60",0.25976028
USDT,2023-05-10,1.00045,1.0016,1.0004,1.0009,-0.00999001,"2,822.60",0.25976028
XRP,2023-05-10,0.425825,0.434347,0.412954,0.429129,0.799577192,"2,822.60",0.25976028
ADA,2023-05-11,0.36702,0.371534,0.349629,0.359209,-2.132755008,"2,814.86",-0.274356879
AVAX,2023-05-11,15.5255,15.6056,14.8233,14.995,-3.229969991,"2,814.86",-0.274356879
BCH,2023-05-11,115.515,116.505,110.9,113.213,-1.898547711,"2,814.86",-0.274356879
BNB,2023-05-11,313.882,315.916,304.704,307.207,-2.126595345,"2,814.86",-0.274356879
BTC,2023-05-11,27533.3,27751.7,26776.8,27005.0,-1.918767456,"2,814.86",-0.274356879
DAI,2023-05-11,0.9998,1.0007,0.9993,0.9996,-0.010003001,"2,814.86",-0.274356879
DOGE,2023-05-11,0.073072,0.0735371,0.0692823,0.0711821,-2.579287144,"2,814.86",-0.274356879
DOT,2023-05-11,5.45635,5.49384,5.18808,5.28818,-3.082097006,"2,814.86",-0.274356879
ETH,2023-05-11,1839.56,1848.84,1774.6,1794.84,-2.431546503,"2,814.86",-0.274356879
ICP,2023-05-11,5.29529,5.34881,4.91742,5.02001,-5.180675785,"2,814.86",-0.274356879
LINK,2023-05-11,6.56636,6.61925,6.2267,6.36025,-3.138877552,"2,814.86",-0.274356879
LTC,2023-05-11,80.9909,82.052,78.6886,80.12,-1.087518781,"2,814.86",-0.274356879
MATIC,2023-05-11,0.872415,0.880305,0.830701,0.84412,-3.236973811,"2,814.86",-0.274356879
SHIB,2023-05-11,9.01e-06,9.06e-06,8.56e-06,8.69e-06,-3.44,"2,814.86",-0.274356879
SOL,2023-05-11,20.9198,21.1249,19.7465,20.2103,-3.387367405,"2,814.86",-0.274356879
TRX,2023-05-11,0.0692191,0.0696596,0.0668568,0.0674274,-2.602658994,"2,814.86",-0.274356879
USDC,2023-05-11,1.0004,1.0004,1.0002,1.0004,0.0,"2,814.86",-0.274356879
USDT,2023-05-11,1.001,1.001,1.0009,1.001,0.009991008,"2,814.86",-0.274356879
XRP,2023-05-11,0.429029,0.432132,0.411911,0.42002,-2.122671737,"2,814.86",-0.274356879
ADA,2023-05-12,0.359209,0.367574,0.353527,0.366673,2.077898939,"2,809.35",-0.195640489
AVAX,2023-05-12,14.975,15.1791,14.6146,15.1621,1.114371457,"2,809.35",-0.195640489
BCH,2023-05-12,113.213,115.716,112.456,115.092,1.659703391,"2,809.35",-0.195640489
BNB,2023-05-12,307.207,309.378,301.351,307.846,0.208003073,"2,809.35",-0.195640489
BTC,2023-05-12,27005.0,27113.4,25845.9,26771.5,-0.864654694,"2,809.35",-0.195640489
DAI,2023-05-12,0.9997,1.0004,0.9983,0.9997,0.010004002,"2,809.35",-0.195640489
DOGE,2023-05-12,0.0711921,0.073024,0.0693947,0.0718785,0.978335846,"2,809.35",-0.195640489
DOT,2023-05-12,5.28818,5.3319,5.13036,5.31605,0.527024421,"2,809.35",-0.195640489
ETH,2023-05-12,1794.85,1811.71,1741.74,1806.64,0.657440218,"2,809.35",-0.195640489
ICP,2023-05-12,5.02102,5.21613,4.94094,5.19315,3.448997114,"2,809.35",-0.195640489
LINK,2023-05-12,6.36025,6.58275,6.23133,6.57305,3.345780433,"2,809.35",-0.195640489
LTC,2023-05-12,80.1301,81.5515,77.3787,80.2542,0.167498752,"2,809.35",-0.195640489
MATIC,2023-05-12,0.84412,0.869849,0.820528,0.859088,1.773207601,"2,809.35",-0.195640489
SHIB,2023-05-12,8.7e-06,8.84e-06,8.5e-06,8.81e-06,1.36,"2,809.35",-0.195640489
SOL,2023-05-12,20.1911,20.8229,19.8379,20.7804,2.820838879,"2,809.35",-0.195640489
TRX,2023-05-12,0.0674774,0.0690876,0.0673172,0.0686749,1.850138074,"2,809.35",-0.195640489
USDC,2023-05-12,1.0004,1.0004,0.9995,1.0002,-0.019992003,"2,809.35",-0.195640489
USDT,2023-05-12,1.001,1.001,1.0002,1.0008,-0.01998002,"2,809.35",-0.195640489
XRP,2023-05-12,0.42012,0.444744,0.415908,0.429343,2.219656207,"2,809.35",-0.195640489
ADA,2023-05-15,0.369752,0.375855,0.366583,0.369048,-0.19849533,"2,819.47",0.36019008
AVAX,2023-05-15,14.9775,15.3523,14.8189,15.2206,1.545133098,"2,819.47",0.36019008
BCH,2023-05-15,114.769,120.997,114.369,117.482,2.363878748,"2,819.47",0.36019008
BNB,2023-05-15,311.306,316.632,310.926,313.93,0.826382577,"2,819.47",0.36019008
BTC,2023-05-15,26922.8,27682.9,26753.4,27381.6,1.704131814,"2,819.47",0.36019008
DAI,2023-05-15,1.0004,1.0011,0.9993,1.0003,0.009998,"2,819.47",0.36019008
DOGE,2023-05-15,0.0718421,0.0736332,0.0709144,0.0724197,0.803985407,"2,819.47",0.36019008
DOT,2023-05-15,5.34631,5.43374,5.26953,5.35024,0.073508644,"2,819.47",0.36019008
ETH,2023-05-15,1800.77,1847.0,1787.12,1826.38,1.422169405,"2,819.47",0.36019008
ICP,2023-05-15,5.18659,5.39077,5.12007,5.26568,1.593058994,"2,819.47",0.36019008
LINK,2023-05-15,6.51861,6.71089,6.46203,6.66386,2.234509167,"2,819.47",0.36019008
LTC,2023-05-15,82.9197,88.562,82.2193,87.5612,5.559393223,"2,819.47",0.36019008
MATIC,2023-05-15,0.85929,0.878402,0.846908,0.863948,0.550734623,"2,819.47",0.36019008
SHIB,2023-05-15,8.76e-06,8.92e-06,8.68e-06,8.86e-06,1.15,"2,819.47",0.36019008
SOL,2023-05-15,20.9624,21.5302,20.6202,21.1597,0.899814029,"2,819.47",0.36019008
TRX,2023-05-15,0.0692615,0.0705594,0.0691014,0.0703892,1.642852501,"2,819.47",0.36019008
USDC,2023-05-15,1.0,1.0005,0.9999,1.0004,0.04,"2,819.47",0.36019008
USDT,2023-05-15,1.0005,1.0008,1.0005,1.0007,0.009994004,"2,819.47",0.36019008
XRP,2023-05-15,0.426045,0.430654,0.421873,0.42918,0.754756846,"2,819.47",0.36019008
ADA,2023-05-16,0.369078,0.370642,0.361643,0.366537,-0.680399298,"2,802.39",-0.605787827
AVAX,2023-05-16,15.1806,15.2306,14.7459,14.9074,-2.05773754,"2,802.39",-0.605787827
BCH,2023-05-16,117.082,117.647,114.068,116.958,-0.446025774,"2,802.39",-0.605787827
BNB,2023-05-16,313.93,314.849,309.484,311.466,-0.784888351,"2,802.39",-0.605787827
BTC,2023-05-16,27381.6,27387.2,26885.3,27023.8,-1.306716919,"2,802.39",-0.605787827
DAI,2023-05-16,1.0001,1.001,0.999099,0.9997,-0.059982005,"2,802.39",-0.605787827
DOGE,2023-05-16,0.0723866,0.0731676,0.0709525,0.0731603,1.022649914,"2,802.39",-0.605787827
DOT,2023-05-16,5.35024,5.35495,5.23734,5.30115,-0.917528933,"2,802.39",-0.605787827
ETH,2023-05-16,1826.28,1833.2,1797.51,1826.78,0.021901247,"2,802.39",-0.605787827
ICP,2023-05-16,5.26568,5.29771,5.16607,5.24562,-0.380957445,"2,802.39",-0.605787827
LINK,2023-05-16,6.66386,6.72924,6.55803,6.66403,0.002551074,"2,802.39",-0.605787827
LTC,2023-05-16,87.5412,90.5562,86.2303,89.4647,2.173908078,"2,802.39",-0.605787827
MATIC,2023-05-16,0.864906,0.866807,0.835134,0.844623,-2.236824439,"2,802.39",-0.605787827
SHIB,2023-05-16,8.86e-06,8.88e-06,8.67e-06,8.76e-06,-1.04,"2,802.39",-0.605787827
SOL,2023-05-16,21.1642,21.1685,20.4541,20.7204,-2.076116391,"2,802.39",-0.605787827
TRX,2023-05-16,0.0703892,0.0708195,0.0699689,0.0704782,0.126439852,"2,802.39",-0.605787827
USDC,2023-05-16,1.0004,1.0005,0.99992,1.0002,-0.019992003,"2,802.39",-0.605787827
USDT,2023-05-16,1.00042,1.0008,1.00013,1.0004,-0.029979015,"2,802.39",-0.605787827
XRP,2023-05-16,0.4292,0.438075,0.417967,0.434974,1.35001631,"2,802.39",-0.605787827
ADA,2023-05-17,0.366737,0.3806,0.364656,0.37556,2.461688724,"2,820.92",0.661328602
AVAX,2023-05-17,14.896,15.3061,14.6559,15.2161,2.070783638,"2,820.92",0.661328602
BCH,2023-05-17,116.947,118.747,115.446,117.759,0.684861232,"2,820.92",0.661328602
BNB,2023-05-17,311.444,314.577,307.354,313.447,0.636024478,"2,820.92",0.661328602
BTC,2023-05-17,27020.6,27506.8,26603.9,27378.6,1.312916762,"2,820.92",0.661328602
DAI,2023-05-17,0.9997,1.0011,0.9995,1.0003,0.060018005,"2,820.92",0.661328602
DOGE,2023-05-17,0.0731903,0.0754877,0.0723319,0.0751766,2.756002914,"2,820.92",0.661328602
DOT,2023-05-17,5.30062,5.44042,5.22591,5.41621,2.170472445,"2,820.92",0.661328602
ETH,2023-05-17,1826.62,1838.19,1785.23,1824.49,-0.125357186,"2,820.92",0.661328602
ICP,2023-05-17,5.2461,5.41917,5.12456,5.36314,2.240345279,"2,820.92",0.661328602
LINK,2023-05-17,6.66286,6.81002,6.55582,6.76198,1.469831318,"2,820.92",0.661328602
LTC,2023-05-17,89.4157,95.0375,89.2257,94.027,5.099553232,"2,820.92",0.661328602
MATIC,2023-05-17,0.844612,0.902052,0.840535,0.890737,5.459713979,"2,820.92",0.661328602
SHIB,2023-05-17,8.76e-06,8.85e-06,8.58e-06,8.79e-06,0.342,"2,820.92",0.661328602
SOL,2023-05-17,20.7244,21.1475,20.4463,21.0713,1.693500125,"2,820.92",0.661328602
TRX,2023-05-17,0.0704982,0.0714057,0.0702551,0.0710155,0.762363397,"2,820.92",0.661328602
USDC,2023-05-17,1.0001,1.0004,1.0001,1.0003,0.009998,"2,820.92",0.661328602
USDT,2023-05-17,1.0004,1.0005,1.0004,1.0005,0.009996002,"2,820.92",0.661328602
XRP,2023-05-17,0.434774,0.461631,0.432073,0.446423,2.632111345,"2,820.92",0.661328602
ADA,2023-05-18,0.37558,0.380322,0.366076,0.37542,-0.037277665,"2,840.12",0.680628532
AVAX,2023-05-18,15.2076,15.2376,14.4658,14.7659,-2.95870821,"2,840.12",0.680628532
BCH,2023-05-18,117.659,118.259,112.834,115.046,-2.303857879,"2,840.12",0.680628532
BNB,2023-05-18,313.435,315.026,306.232,310.584,-0.913392057,"2,840.12",0.680628532
BTC,2023-05-18,27378.6,27499.1,26476.5,26929.3,-1.641062728,"2,840.12",0.680628532
DAI,2023-05-18,0.9999,1.001,0.9992,0.9997,-0.059982005,"2,840.12",0.680628532
DOGE,2023-05-18,0.0751691,0.0751766,0.0716625,0.0735284,-2.19243754,"2,840.12",0.680628532
DOT,2023-05-18,5.41567,5.46779,5.2496,5.36104,-1.018608953,"2,840.12",0.680628532
ETH,2023-05-18,1824.5,1832.62,1776.5,1815.39,-0.498769519,"2,840.12",0.680628532
ICP,2023-05-18,5.36268,5.42917,5.13805,5.28111,-1.529514426,"2,840.12",0.680628532
LINK,2023-05-18,6.7613,6.77068,6.43137,6.55232,-3.100571134,"2,840.12",0.680628532
LTC,2023-05-18,94.0076,94.2377,89.2557,91.5266,-2.659236177,"2,840.12",0.680628532
MATIC,2023-05-18,0.890357,0.892145,0.842937,0.875691,-1.689163019,"2,840.12",0.680628532
SHIB,2023-05-18,8.79e-06,8.83e-06,8.5e-06,8.72e-06,-0.806,"2,840.12",0.680628532
SOL,2023-05-18,21.0711,21.2,20.0881,20.4736,-2.836559681,"2,840.12",0.680628532
TRX,2023-05-18,0.0710155,0.0713985,0.0698779,0.0705082,-0.714351092,"2,840.12",0.680628532
USDC,2023-05-18,1.0002,1.0007,1.0,1.0004,0.009997001,"2,840.12",0.680628532
USDT,2023-05-18,1.0005,1.0005,1.0003,1.0004,-0.009995002,"2,840.12",0.680628532
XRP,2023-05-18,0.446579,0.473042,0.443177,0.463085,3.73233458,"2,840.12",0.680628532
ADA,2023-05-19,0.37543,0.37555,0.36622,0.36808,-1.955143573,"2,842.76",0.092918544
AVAX,2023-05-19,14.7659,14.8319,14.571,14.7143,-0.349453809,"2,842.76",0.092918544
BCH,2023-05-19,114.746,117.096,114.614,115.735,0.598890878,"2,842.76",0.092918544
BNB,2023-05-19,310.634,311.347,307.601,308.342,-0.721865904,"2,842.76",0.092918544
BTC,2023-05-19,26928.0,27164.9,26740.1,26913.9,-0.057186782,"2,842.76",0.092918544
DAI,2023-05-19,0.9997,1.0011,0.99907,0.9995,-0.020006002,"2,842.76",0.092918544
DOGE,2023-05-19,0.0735284,0.074883,0.0730363,0.073477,-0.069904962,"2,842.76",0.092918544
DOT,2023-05-19,5.36104,5.39165,5.31638,5.37281,0.219546954,"2,842.76",0.092918544
ETH,2023-05-19,1815.4,1827.97,1796.98,1814.36,-0.05673712,"2,842.76",0.092918544
ICP,2023-05-19,5.28311,5.36568,5.21452,5.3276,0.88030736,"2,842.76",0.092918544
LINK,2023-05-19,6.55232,6.55842,6.45797,6.50915,-0.658850606,"2,842.76",0.092918544
LTC,2023-05-19,91.4966,93.3373,90.3082,91.5766,0.054628928,"2,842.76",0.092918544
MATIC,2023-05-19,0.875651,0.890649,0.863579,0.869837,-0.668500647,"2,842.76",0.092918544
SHIB,2023-05-19,8.72e-06,8.79e-06,8.64e-06,8.68e-06,-0.469,"2,842.76",0.092918544
SOL,2023-05-19,20.4743,20.5856,20.2442,20.36,-0.554860894,"2,842.76",0.092918544
TRX,2023-05-19,0.0705182,0.0708754,0.0700905,0.0705412,0.046803067,"2,842.76",0.092918544
USDC,2023-05-19,1.0004,1.0005,0.99987,1.0002,-0.019992003,"2,842.76",0.092918544
USDT,2023-05-19,1.0004,1.0005,0.99986,1.00029,-0.010995602,"2,842.76",0.092918544
XRP,2023-05-19,0.462985,0.475738,0.457346,0.46834,1.134780872,"2,842.76",0.092918544
ADA,2023-05-22,0.359746,0.373857,0.356668,0.369255,2.643253851,"2,845.71",0.103631645
AVAX,2023-05-22,14.317,14.7773,14.0871,14.7172,2.784509551,"2,845.71",0.103631645
BCH,2023-05-22,114.569,115.269,113.057,115.058,0.426817027,"2,845.71",0.103631645
BNB,2023-05-22,306.803,311.247,304.492,309.945,0.990863593,"2,845.71",0.103631645
BTC,2023-05-22,26761.2,27073.9,26554.1,26914.0,0.57097589,"2,845.71",0.103631645
DAI,2023-05-22,0.9996,1.0012,0.9995,1.0003,0.060018005,"2,845.71",0.103631645
DOGE,2023-05-22,0.072105,0.0740334,0.0707734,0.0731956,1.502381012,"2,845.71",0.103631645
DOT,2023-05-22,5.28554,5.3393,5.23171,5.32286,0.695980189,"2,845.71",0.103631645
ETH,2023-05-22,1804.4,1828.61,1793.1,1821.67,0.957104855,"2,845.71",0.103631645
ICP,2023-05-22,5.02101,5.14909,4.98199,5.09955,1.564227118,"2,845.71",0.103631645
LINK,2023-05-22,6.399,6.60926,6.34237,6.53517,2.149698951,"2,845.71",0.103631645
LTC,2023-05-22,92.3462,92.8457,89.9339,91.0755,-1.439201605,"2,845.71",0.103631645
MATIC,2023-05-22,0.857776,0.876342,0.844398,0.873537,1.85654402,"2,845.71",0.103631645
SHIB,2023-05-22,8.51e-06,9.02e-06,8.44e-06,8.78e-06,3.16,"2,845.71",0.103631645
SOL,2023-05-22,19.6517,20.0303,19.3014,19.7108,0.300737341,"2,845.71",0.103631645
TRX,2023-05-22,0.0748374,0.0793697,0.0742945,0.0783191,4.641866046,"2,845.71",0.103631645
USDC,2023-05-22,1.0001,1.0006,1.0001,1.0003,0.009998,"2,845.71",0.103631645
USDT,2023-05-22,1.0005,1.0006,1.0005,1.0005,-0.009994004,"2,845.71",0.103631645
XRP,2023-05-22,0.45973,0.467434,0.449825,0.46083,0.185661861,"2,845.71",0.103631645
